CODIGO_ICCS;TIPO;EDAD;GENERO;NIVEL DE INSTRUCCIÓN;NACIONALIDAD;ETNIA;DELITO ;TIPO DE ARMA;FECHA;HORA;PROVINCIA;CANTON;LATITUD;LONGITUD
1010201;APREHENDIDO;24;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);6/11/2023;18:00:00.0000000;SANTA ELENA;SANTA ELENA;-21.434.834;-807.670.748
1010201;APREHENDIDO;24;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;6/11/2023;20:00:00.0000000;LOS RIOS;BABAHOYO;-18.039.032;-79.521.043.475
1010201;APREHENDIDO;38;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);7/11/2023;01:00:00.0000000;GUAYAS;GUAYAQUIL;-2.086.655.034;-79.985.836.548
1010201;APREHENDIDO;27;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/11/2023;04:00:00.0000000;LOS RIOS;BABAHOYO;-1.808.897.927;-79.510.157.629
1010201;APREHENDIDO;37;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/11/2023;04:00:00.0000000;LOS RIOS;BABAHOYO;-1.817.819.441;-79.505.080.005
1010201;APREHENDIDO;24;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/11/2023;04:00:00.0000000;LOS RIOS;BABAHOYO;-1.817.819.441;-79.505.080.005
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);7/11/2023;01:00:00.0000000;GUAYAS;GUAYAQUIL;-2.086.655.034;-79.985.836.548
1010201;APREHENDIDO;40;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/11/2023;16:00:00.0000000;GUAYAS;GUAYAQUIL;-2.088.357.411;-79.929.489.221
1010201;DETENIDO;0;HOMBRE;NO APLICA;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/11/2023;14:00:00.0000000;ORELLANA;ORELLANA;-0.47213536;-76.986.587.048
1010201;DETENIDO;33;HOMBRE;NO APLICA;COLOMBIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/11/2023;14:00:00.0000000;ORELLANA;ORELLANA;-0.445668171;-77.002.213.597
1010201;DETENIDO;51;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/11/2023;14:00:00.0000000;GUAYAS;GUAYAQUIL;-22.416.224;-79.894.182.173
1010902;DETENIDO;30;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/11/2023;15:15:00.0000000;GUAYAS;GUAYAQUIL;-21.488.368;-7.988.437.731
1010201;APREHENDIDO;17;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/11/2023;11:45:00.0000000;GUAYAS;GUAYAQUIL;-2.135.834.353;-79.933.822.861
1010201;APREHENDIDO;19;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/11/2023;03:15:00.0000000;LOS RIOS;QUEVEDO;-1.013.437;-79.474.044
1010201;DETENIDO;27;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/11/2023;18:00:00.0000000;GUAYAS;GUAYAQUIL;-215.793.265;-7.988.330.126
1010201;DETENIDO;20;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/11/2023;02:00:00.0000000;ORELLANA;ORELLANA;-0.440320928;-77.002.331.614
1010201;APREHENDIDO;24;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/11/2023;11:45:00.0000000;GUAYAS;GUAYAQUIL;-2.135.834.353;-79.933.822.861
1010201;APREHENDIDO;16;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);10/11/2023;21:40:00.0000000;PICHINCHA;QUITO;-0.219103029;-78.525.069.952
1010201;APREHENDIDO;31;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/11/2023;19:30:00.0000000;TUNGURAHUA;AMBATO;-1.193.060.772;-78.588.548.997
1010902;APREHENDIDO;37;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;12/11/2023;17:00:00.0000000;MANABI;PUERTO LOPEZ;-15.597.013;-808.108.261
1010101;DETENIDO;58;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;13/11/2023;06:45:00.0000000;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.116853875;-79.452.867.508
1010101;APREHENDIDO;23;HOMBRE;BACHILLERATO;ECUATORIANO;MONTUBIO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/11/2023;15:00:00.0000000;LOS RIOS;PALENQUE;-1.439.149.665;-79.758.532.047
1010201;APREHENDIDO;20;HOMBRE;NO APLICA;ECUATORIANO;MULATO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/11/2023;06:30:00.0000000;ESMERALDAS;ESMERALDAS;0.928658;-79.673.356
1010902;DETENIDO;40;MUJER;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/11/2023;14:00:00.0000000;LOJA;LOJA;-4.004.804.559;-79.193.229.675
1010101;DETENIDO;58;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);14/11/2023;16:00:00.0000000;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.263786697;-79.167.802.334
1010201;DETENIDO;24;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/11/2023;15:30:00.0000000;LOS RIOS;QUEVEDO;-1.010.524.335;-79.466.729.164
1010202;APREHENDIDO;38;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;15/11/2023;12:30:00.0000000;ESMERALDAS;ESMERALDAS;0.975487543;-79.654.333.591
1010202;APREHENDIDO;21;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;15/11/2023;13:45:00.0000000;ESMERALDAS;ESMERALDAS;0.966585986;-79.659.547.267
1010201;APREHENDIDO;25;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;22:00:00.0000000;GUAYAS;DURAN;-21.828.176;-798.562.404
1010201;APREHENDIDO;22;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;22:00:00.0000000;GUAYAS;DURAN;-21.828.176;-798.562.404
1010201;APREHENDIDO;24;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;22:00:00.0000000;GUAYAS;DURAN;-21.828.176;-798.562.404
1010201;APREHENDIDO;49;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;22:00:00.0000000;GUAYAS;DURAN;-21.828.176;-798.562.404
1010201;APREHENDIDO;18;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);18/11/2023;23:00:00.0000000;TUNGURAHUA;BAÑOS DE AGUA SANTA;-13.975.958;-78.421.389
1010201;APREHENDIDO;18;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);18/11/2023;23:00:00.0000000;TUNGURAHUA;BAÑOS DE AGUA SANTA;-13.975.958;-78.421.389
1010201;APREHENDIDO;48;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;22:00:00.0000000;GUAYAS;DURAN;-21.828.176;-798.562.404
1010201;DETENIDO;26;HOMBRE;NO APLICA;ECUATORIANO;NEGRO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;05:30:00.0000000;EL ORO;MACHALA;-3.248.046.259;-79.981.373.508
1010201;APREHENDIDO;33;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2023;22:00:00.0000000;GUAYAS;DURAN;-21.828.176;-798.562.404
1010201;DETENIDO;34;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;19/11/2023;16:00:00.0000000;MANABI;PORTOVIEJO;-0.8634216;-805.352.079
1010902;DETENIDO;25;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;20/11/2023;23:00:00.0000000;AZUAY;CAMILO PONCE ENRIQUEZ;-303.131;-79.633.974
1010201;DETENIDO;31;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MONTUBIO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/11/2023;15:30:00.0000000;GUAYAS;SANTA LUCIA;-1.717.802;-79.992.357
1010201;DETENIDO;27;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/11/2023;14:00:00.0000000;EL ORO;SANTA ROSA;-3.446.371.664;-79.961.628.914
1010201;APREHENDIDO;33;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;22/11/2023;02:00:00.0000000;GUAYAS;GUAYAQUIL;-2.186.309.182;-79.954.192.855
1010201;DETENIDO;44;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;22/11/2023;10:00:00.0000000;COTOPAXI;LATACUNGA;-0.872327954;-78.631.207.855
1010201;DETENIDO;18;MUJER;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);22/11/2023;20:00:00.0000000;COTOPAXI;LATACUNGA;-0.953564599;-78.610.545.343
1010201;DETENIDO;25;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);22/11/2023;20:00:00.0000000;COTOPAXI;LATACUNGA;-0.953564599;-78.610.545.343
1010201;APREHENDIDO;23;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;22/11/2023;02:00:00.0000000;GUAYAS;GUAYAQUIL;-2.185.911.285;-79.955.483.241
1010201;APREHENDIDO;20;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;22/11/2023;21:30:00.0000000;GUAYAS;GUAYAQUIL;-270.653.041;-80.252.269.963
1010201;DETENIDO;42;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;22/11/2023;09:00:00.0000000;MANABI;PEDERNALES;-0.124644;-80.073.312
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;22/11/2023;02:00:00.0000000;GUAYAS;GUAYAQUIL;-2.185.815.643;-79.955.395.759
1010201;APREHENDIDO;21;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;23/11/2023;15:45:00.0000000;GUAYAS;DURAN;-2.162.618.948;-79.796.711.171
1010201;APREHENDIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;24/11/2023;11:00:00.0000000;ESMERALDAS;ESMERALDAS;0.975050351;-79.656.458.475
1010201;APREHENDIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;24/11/2023;08:00:00.0000000;EL ORO;MACHALA;-3.244.029.636;-79.975.790.977
1010201;APREHENDIDO;35;MUJER;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;24/11/2023;08:30:00.0000000;EL ORO;MACHALA;-3.244.543.795;-799.761.343
1010201;APREHENDIDO;20;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;24/11/2023;11:00:00.0000000;ESMERALDAS;ESMERALDAS;0.9764222;-7.966.028
1010201;APREHENDIDO;18;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;24/11/2023;08:00:00.0000000;EL ORO;MACHALA;-3.244.175.917;-79.975.898.266
1010902;APREHENDIDO;62;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);25/11/2023;22:45:00.0000000;GUAYAS;PEDRO CARBO;-1.682.729.438;-80.181.445.583
1010201;APREHENDIDO;18;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;26/11/2023;11:30:00.0000000;GUAYAS;GUAYAQUIL;-2.117.473.247;-79.949.300.761
1010201;APREHENDIDO;21;HOMBRE;SE DESCONOCE;ECUATORIANO;NEGRO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);27/11/2023;16:30:00.0000000;SUCUMBIOS;LAGO AGRIO;-0.014014137;-76.884.614.466
1010201;DETENIDO;56;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/11/2023;15:10:00.0000000;GUAYAS;SAMBORONDON;-1.961.254;-79.723.802
1010201;DETENIDO;39;HOMBRE;SE DESCONOCE;ECUATORIANO;PASTO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/11/2023;12:30:00.0000000;GUAYAS;SANTA LUCIA;-1.716.140.718;-79.988.509.809
1010201;DETENIDO;23;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/11/2023;10:30:00.0000000;TUNGURAHUA;AMBATO;-1.270.193.235;-7.860.970.974
1010201;APREHENDIDO;17;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;28/11/2023;12:45:00.0000000;ESMERALDAS;LA CONCORDIA;-0.007154793;-7.938.639.164
1010101;DETENIDO;58;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;29/11/2023;11:00:00.0000000;EL ORO;MACHALA;-32.636.917;-799.636.196
1010201;DETENIDO;30;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;29/11/2023;11:05:00.0000000;COTOPAXI;LATACUNGA;-0.874219365;-78.630.051.613
1010201;APREHENDIDO;31;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2023;09:30:00.0000000;PICHINCHA;QUITO;-0.223961619;-78.514.738.083
1010101;APREHENDIDO;45;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);30/11/2023;17:15:00.0000000;PICHINCHA;RUMIÐAHUI;-0.32815575;-78.446.867.466
1010201;APREHENDIDO;27;HOMBRE;NO APLICA;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2023;12:20:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.249.614.929;-79.645.798.802
1010201;APREHENDIDO;18;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2023;11:00:00.0000000;GUAYAS;GUAYAQUIL;-2.243.766.555;-79.918.422.202
1010201;APREHENDIDO;31;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2023;11:10:00.0000000;GUAYAS;GUAYAQUIL;-2.244.381.607;-79.917.288.573
1010201;DETENIDO;44;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;1/12/2023;15:00:00.0000000;COTOPAXI;LATACUNGA;-0.872666714;-78.631.639.481
1010201;APREHENDIDO;27;HOMBRE;NO APLICA;ECUATORIANO;SHUAR;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;1/12/2023;16:00:00.0000000;MORONA SANTIAGO;MORONA;-2.277.778.508;-78.124.680.519
1010201;APREHENDIDO;35;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;1/12/2023;16:00:00.0000000;MORONA SANTIAGO;MORONA;-2.277.835.209;-78.124.626.875
1010201;APREHENDIDO;23;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/12/2023;17:00:00.0000000;LOS RIOS;QUEVEDO;-10.046.076;-794.710.528
1010201;DETENIDO;19;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/12/2023;18:00:00.0000000;MAR TERRITORIAL;MAR TERRITORIAL;1.294.918.431;-78.842.707.872
1010201;DETENIDO;22;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/12/2023;09:30:00.0000000;MORONA SANTIAGO;MORONA;-2.320.062.079;-78.127.942.085
1010201;APREHENDIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;5/12/2023;22:30:00.0000000;AZUAY;GUALACEO;-2.897.499.439;-78.766.557.297
1010201;APREHENDIDO;41;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/12/2023;22:12:00.0000000;ESMERALDAS;QUININDE;0.32006428;-79.467.205.665
1010201;APREHENDIDO;24;HOMBRE;NO APLICA;ECUATORIANO;MONTUBIO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;6/12/2023;12:00:00.0000000;BOLIVAR;CHILLANES;-1.945.772.373;-79.063.818.455
1010201;APREHENDIDO;37;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2023;21:00:00.0000000;ESMERALDAS;QUININDE;0.13569421;-79.399.470.091
1010201;APREHENDIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2023;21:00:00.0000000;ESMERALDAS;QUININDE;0.13569421;-79.399.448.633
1010101;APREHENDIDO;25;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);7/12/2023;12:20:00.0000000;IMBABURA;ANTONIO ANTE;0.321366442;-7.822.076.982
1010201;APREHENDIDO;46;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;7/12/2023;17:30:00.0000000;MANABI;PORTOVIEJO;-1.073.394.185;-80.441.716.625
1010201;APREHENDIDO;25;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;7/12/2023;17:30:00.0000000;MANABI;PORTOVIEJO;-1.073.394.185;-80.441.716.625
1010201;APREHENDIDO;23;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;7/12/2023;17:30:00.0000000;MANABI;PORTOVIEJO;-1.073.398;-80.441.721
1010201;APREHENDIDO;40;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2023;21:00:00.0000000;ESMERALDAS;QUININDE;0.13569421;-79.399.521.053
1010201;APREHENDIDO;26;HOMBRE;BACHILLERATO;VENEZOLANO;NEGRO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;9/12/2023;02:30:00.0000000;SUCUMBIOS;LAGO AGRIO;0.08065276;-76.900.528.343
1010201;APREHENDIDO;46;HOMBRE;NO APLICA;COLOMBIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);10/12/2023;06:00:00.0000000;SUCUMBIOS;LAGO AGRIO;0.079678681;-76.883.354.187
1010202;APREHENDIDO;16;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;10/12/2023;21:10:00.0000000;MANABI;PORTOVIEJO;-1.049.834.637;-80.450.992.584
1010101;DETENIDO;40;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;12/12/2023;10:00:00.0000000;EL ORO;MACHALA;-32.636.917;-799.636.196
1010201;APREHENDIDO;17;HOMBRE;NO APLICA;ECUATORIANO;SHUAR;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;12/12/2023;02:30:00.0000000;PASTAZA;MERA;-1.488.099.621;-78.063.258.546
1010201;DETENIDO;33;HOMBRE;BACHILLERATO;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/12/2023;15:30:00.0000000;SANTA ELENA;SANTA ELENA;-2.214.052.199;-80.705.566.406
1010201;APREHENDIDO;23;HOMBRE;NO APLICA;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/12/2023;19:30:00.0000000;GUAYAS;GUAYAQUIL;-2.204.017.451;-79.921.885.356
1010902;APREHENDIDO;23;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);14/12/2023;08:15:00.0000000;LOJA;LOJA;-3.995.631.745;-79.209.713.478
1010101;APREHENDIDO;38;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/12/2023;12:50:00.0000000;EL ORO;MACHALA;-3.275.121.029;-79.965.968.109
1010202;APREHENDIDO;23;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;14/12/2023;02:50:00.0000000;PICHINCHA;QUITO;-0.267271268;-78.554.284.573
