1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-17	01:28:00	HOMBRE	ECUATORIANO	AFROECUATORIANO/A  AFRODESCENDIENTE	ESMERALDAS	ESMERALDAS	0.921151171	-79.668790698
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-17	22:00:00	HOMBRE	VENEZOLANO	SE DESCONOCE	NAPO	TENA	-1.000159964	-77.814171741
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-18	13:00:00	HOMBRE	ECUATORIANO	AFROECUATORIANO/A  AFRODESCENDIENTE	GUAYAS	GUAYAQUIL	-2.051950849	-79.944065809
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-18	01:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	AZUAY	CUENCA	-2.929274128	-79.007234573
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-18	01:30:00	HOMBRE	ECUATORIANO	AFROECUATORIANO/A  AFRODESCENDIENTE	AZUAY	CUENCA	-2.929295558	-79.007320404
1010101	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-18	16:45:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	QUITO	-0.204939107	-78.494701982
1010101	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	12:00:00	MUJER	COLOMBIANO	MESTIZO/A	PICHINCHA	QUITO	-0.186754507	-78.479225636
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	16:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	CARCHI	MONTUFAR	0.5343245	-77.813673019
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	13:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.19900465	-79.899015039
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	15:50:00	MUJER	ECUATORIANO	MESTIZO/A	ESMERALDAS	ESMERALDAS	0.966758	-79.665199
1010902	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	13:15:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	CAYAMBE	0.0337612	-78.146134648
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	15:50:00	MUJER	ECUATORIANO	MESTIZO/A	ESMERALDAS	ESMERALDAS	0.966758	-79.665199
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	15:30:00	HOMBRE	ECUATORIANO	AFROECUATORIANO/A  AFRODESCENDIENTE	ESMERALDAS	ESMERALDAS	0.966437	-79.649306
1010902	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	13:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	CAYAMBE	0.0419175	-78.1438182
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-19	15:30:00	HOMBRE	ECUATORIANO	AFROECUATORIANO/A  AFRODESCENDIENTE	ESMERALDAS	ESMERALDAS	0.966437	-79.649306
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-20	02:00:00	HOMBRE	VENEZOLANO	MESTIZO/A	AZUAY	CUENCA	-2.90720189	-79.021300077
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-20	23:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.105019	-79.949662
